Frame,Stick X,Stick Y,Button Mask,Buttons Pressed
1843,69,-101,0x0000,None
1844,69,-101,0x0000,None
1845,69,-101,0x0000,None
1846,69,-101,0x0000,None
1847,69,-101,0x0000,None
1848,69,-101,0x0000,None
1849,69,-101,0x0000,None
1850,69,-101,0x0000,None
1851,69,-101,0x0000,None
1852,69,-101,0x0000,None
1853,69,-101,0x0000,None
1854,69,-101,0x0000,None
1855,69,-101,0x0000,None
1856,69,-101,0x0000,None
1857,69,-101,0x0000,None
1858,69,-101,0x0000,None
1859,69,-101,0x0000,None
1860,69,-101,0x0000,None
1861,69,-101,0x0000,None
1862,69,-101,0x0000,None
1863,69,-101,0x0000,None
1864,69,-101,0x0000,None
1865,69,-101,0x0000,None
1866,69,-101,0x0000,None
1867,69,-101,0x0000,None
1868,69,-101,0x0000,None
1869,69,-101,0x0000,None
1870,69,-101,0x0000,None
1871,69,-101,0x0000,None
1872,69,-101,0x0000,None
1873,69,-101,0x0000,None
1874,69,-101,0x0000,None
1875,69,-101,0x0000,None
1876,69,-101,0x0000,None
1877,69,-101,0x0000,None
1878,69,-101,0x0000,None
1879,69,-101,0x0000,None
1880,69,-101,0x0000,None
1881,69,-101,0x0000,None
1882,69,-101,0x0000,None
1883,69,-101,0x0000,None
1884,69,-101,0x0000,None
1885,69,-101,0x0000,None
1886,69,-101,0x0000,None
1887,69,-101,0x0000,None
1888,69,-101,0x0000,None
1889,69,-101,0x0000,None
1890,69,-101,0x0000,None
1891,69,-101,0x0000,None
1892,69,-101,0x0000,None
1893,69,-101,0x0000,None
1894,69,-101,0x0000,None
1895,69,-101,0x0000,None
1896,69,-101,0x0000,None
1897,69,-101,0x0000,None
1898,69,-101,0x0000,None
1899,69,-101,0x0000,None
1900,69,-101,0x0000,None
1901,69,-101,0x0000,None
1902,69,-101,0x0000,None
1903,69,-101,0x0000,None
1904,69,-101,0x0000,None
1905,69,-101,0x0000,None
1906,69,-101,0x0000,None
1907,69,-101,0x0000,None
1908,69,-101,0x0000,None
1909,69,-101,0x0000,None
1910,69,-101,0x0000,None
1911,69,-101,0x0000,None
1912,69,-101,0x0000,None
1913,69,-101,0x0000,None
1914,69,-101,0x0000,None
1915,69,-101,0x0000,None
1916,69,-101,0x0000,None
1917,69,-101,0x0000,None
1918,71,-101,0x0000,None
1919,71,-101,0x0000,None
1920,44,-78,0x0000,None
1921,0,0,0x0000,None
1922,-22,6,0x0000,None
1923,-92,82,0x0000,None
1924,-92,82,0x0000,None
1925,-92,82,0x0000,None
1926,-92,82,0x0000,None
1927,-92,82,0x0000,None
1928,-92,82,0x0000,None
1929,-92,82,0x0000,None
1930,-92,82,0x0000,None
1931,-92,82,0x0000,None
1932,-92,82,0x0000,None
1933,-92,82,0x0000,None
1934,-92,82,0x0000,None
1935,-92,82,0x0000,None
1936,-92,82,0x0000,None
1937,-92,82,0x0000,None
1938,-92,82,0x0000,None
1939,-92,82,0x0000,None
1940,-92,82,0x0000,None
1941,-92,82,0x0000,None
1942,-92,82,0x0000,None
1943,-89,81,0x0000,None
1944,-89,81,0x0000,None
1945,-89,81,0x0000,None
1946,-89,81,0x0000,None
1947,-89,81,0x0000,None
1948,-80,87,0x0000,None
1949,-80,87,0x0000,None
1950,-78,89,0x0000,None
1951,-78,89,0x0000,None
1952,-78,89,0x0000,None
1953,-78,89,0x0000,None
1954,-75,91,0x0000,None
1955,-75,91,0x0000,None
1956,-75,91,0x0000,None
1957,-75,91,0x0000,None
1958,-75,91,0x0000,None
1959,-75,91,0x0000,None
1960,-75,94,0x0000,None
1961,-71,94,0x0000,None
1962,-71,94,0x0000,None
1963,-71,94,0x0000,None
1964,-71,94,0x0000,None
1965,-71,94,0x0000,None
1966,-71,94,0x0000,None
1967,-71,94,0x0000,None
1968,-71,94,0x0000,None
1969,-71,94,0x0000,None
1970,-71,94,0x0000,None
1971,-71,94,0x0000,None
1972,-71,94,0x0000,None
1973,-71,94,0x0000,None
1974,-71,94,0x0000,None
1975,-71,94,0x0000,None
1976,-69,94,0x0000,None
1977,-69,94,0x0000,None
1978,-69,94,0x0000,None
1979,-69,94,0x0000,None
1980,-69,94,0x0000,None
1981,-69,94,0x0000,None
1982,-69,94,0x0000,None
1983,-69,94,0x0000,None
1984,-69,94,0x0000,None
1985,-69,94,0x0000,None
1986,-69,96,0x0000,None
1987,-69,96,0x0000,None
1988,-69,96,0x0000,None
1989,-69,96,0x0000,None
1990,-69,96,0x0000,None
1991,-69,96,0x0000,None
1992,-69,96,0x0000,None
1993,-69,96,0x0000,None
1994,-69,96,0x0000,None
1995,-69,96,0x0000,None
1996,-69,96,0x0000,None
1997,-69,96,0x0000,None
1998,-69,96,0x0000,None
1999,-69,96,0x0000,None
2000,-69,96,0x0000,None
2001,-69,96,0x0000,None
2002,-69,96,0x0000,None
2003,-69,96,0x0000,None
2004,-66,96,0x0000,None
2005,-66,96,0x0000,None
2006,-66,96,0x0000,None
2007,-66,96,0x0000,None
2008,-66,96,0x0000,None
2009,-66,96,0x0000,None
2010,-66,96,0x0000,None
2011,-66,96,0x0000,None
2012,-66,96,0x0000,None
2013,-66,96,0x0000,None
2014,-66,96,0x0000,None
2015,-66,96,0x0000,None
2016,-66,96,0x0000,None
2017,-66,96,0x0000,None
2018,-66,96,0x0000,None
2019,-66,96,0x0000,None
2020,-66,96,0x0000,None
2021,-66,96,0x0000,None
2022,-66,96,0x0000,None
2023,-61,96,0x0000,None
2024,-56,98,0x0000,None
2025,-46,110,0x0000,None
2026,-24,114,0x0000,None
2027,-19,108,0x0000,None
2028,-18,80,0x0000,None
2029,-11,5,0x0000,None
2030,-29,-15,0x0000,None
2031,-50,-44,0x0000,None
2032,-85,-89,0x0000,None
2033,-89,-85,0x0000,None
2034,-92,-80,0x0000,None
2035,-105,-65,0x0000,None
2036,-105,-65,0x0000,None
2037,-107,-61,0x0000,None
2038,-107,-61,0x0000,None
2039,-107,-61,0x0000,None
2040,-107,-61,0x0000,None
2041,-107,-61,0x0000,None
2042,-107,-61,0x0000,None
2043,-108,-59,0x0000,None
2044,-110,-56,0x0000,None
2045,-110,-56,0x0000,None
2046,-111,-54,0x0000,None
2047,-111,-54,0x0000,None
2048,-111,-54,0x0000,None
2049,-111,-54,0x0000,None
2050,-111,-54,0x0000,None
2051,-111,-54,0x0000,None
2052,-111,-54,0x0000,None
2053,-111,-54,0x0000,None
2054,-111,-54,0x0000,None
2055,-111,-54,0x0000,None
2056,-111,-54,0x0000,None
2057,-111,-54,0x0000,None
2058,-111,-54,0x0000,None
2059,-111,-54,0x0000,None
2060,-111,-54,0x0000,None
2061,-112,-51,0x0000,None
2062,-112,-51,0x0000,None
2063,-112,-51,0x0000,None
2064,-112,-51,0x0000,None
2065,-112,-51,0x0000,None
2066,-112,-51,0x0000,None
2067,-112,-51,0x0000,None
2068,-112,-51,0x0000,None
2069,-112,-51,0x0000,None
2070,-112,-51,0x0000,None
2071,-112,-51,0x0000,None
2072,-112,-51,0x0000,None
2073,-112,-51,0x0000,None
2074,-112,-51,0x0000,None
2075,-112,-51,0x0000,None
2076,-112,-51,0x0000,None
2077,-112,-51,0x0000,None
2078,-112,-51,0x0000,None
2079,-112,-51,0x0000,None
2080,-112,-51,0x0000,None
2081,-112,-51,0x0000,None
2082,-112,-51,0x0000,None
2083,-112,-51,0x0000,None
2084,-112,-51,0x0000,None
2085,-112,-51,0x0000,None
2086,-112,-51,0x0000,None
2087,-112,-51,0x0000,None
2088,-112,-51,0x0000,None
2089,-112,-51,0x0000,None
2090,-112,-51,0x0000,None
2091,-112,-51,0x0000,None
2092,-112,-51,0x0000,None
2093,-112,-51,0x0000,None
2094,-112,-51,0x0000,None
2095,-112,-51,0x0000,None
2096,-112,-51,0x0000,None
2097,-114,-49,0x0000,None
2098,-115,-48,0x0000,None
2099,-115,-48,0x0000,None
2100,-115,-48,0x0000,None
2101,-115,-48,0x0000,None
2102,-115,-48,0x0000,None
2103,-115,-48,0x0000,None
2104,-115,-48,0x0000,None
2105,-115,-48,0x0000,None
2106,-115,-48,0x0000,None
2107,-115,-48,0x0000,None
2108,-115,-48,0x0000,None
2109,-115,-48,0x0000,None
2110,-115,-48,0x0000,None
2111,-115,-48,0x0000,None
2112,-115,-48,0x0000,None
2113,-115,-48,0x0000,None
2114,-115,-48,0x0000,None
2115,-115,-48,0x0000,None
2116,-115,-48,0x0000,None
2117,-115,-48,0x0000,None
2118,-115,-48,0x0000,None
2119,-115,-48,0x0000,None
2120,-115,-48,0x0000,None
2121,-115,-48,0x0000,None
2122,-115,-48,0x0000,None
2123,-115,-48,0x0000,None
2124,-115,-48,0x0000,None
2125,-115,-48,0x0000,None
2126,-115,-48,0x0000,None
2127,-115,-48,0x0000,None
2128,-112,-51,0x0000,None
2129,-109,-58,0x0000,None
2130,-74,-74,0x0000,None
2131,0,-7,0x0000,None
2132,86,52,0x0000,None
2133,100,72,0x0000,None
2134,100,72,0x0000,None
2135,101,71,0x0000,None
2136,104,69,0x0000,None
2137,108,61,0x0000,None
2138,108,61,0x0000,None
2139,108,61,0x0000,None
2140,108,61,0x0000,None
2141,108,61,0x0000,None
2142,108,61,0x0000,None
2143,108,61,0x0000,None
2144,108,61,0x0000,None
2145,108,61,0x0000,None
2146,108,61,0x0000,None
2147,108,61,0x0000,None
2148,108,61,0x0000,None
2149,108,61,0x0000,None
2150,108,61,0x0000,None
2151,108,61,0x0000,None
2152,108,61,0x0000,None
2153,108,61,0x0000,None
2154,108,61,0x0000,None
2155,108,61,0x0000,None
2156,108,61,0x0000,None
2157,108,61,0x0000,None
2158,108,61,0x0000,None
2159,108,61,0x0000,None
2160,108,61,0x0000,None
2161,108,61,0x0000,None
2162,108,61,0x0000,None
2163,108,61,0x0000,None
2164,108,61,0x0000,None
2165,108,61,0x0000,None
2166,108,61,0x0000,None
2167,108,61,0x0000,None
2168,108,61,0x0000,None
2169,108,61,0x0000,None
2170,108,61,0x0000,None
2171,108,61,0x0000,None
2172,108,61,0x0000,None
2173,108,61,0x0000,None
2174,108,61,0x0000,None
2175,108,61,0x0000,None
2176,108,61,0x0000,None
2177,108,61,0x0000,None
2178,108,61,0x0000,None
2179,108,61,0x0000,None
2180,108,61,0x0000,None
2181,108,61,0x0000,None
2182,108,61,0x0000,None
2183,108,61,0x0000,None
2184,108,61,0x0000,None
2185,108,61,0x0000,None
2186,108,61,0x0000,None
2187,108,61,0x0000,None
2188,108,61,0x0000,None
2189,108,61,0x0000,None
2190,108,61,0x0000,None
2191,108,61,0x0000,None
2192,108,61,0x0000,None
2193,108,61,0x0000,None
2194,108,61,0x0000,None
2195,107,64,0x0000,None
2196,107,64,0x0000,None
2197,107,64,0x0000,None
2198,107,64,0x0000,None
2199,107,64,0x0000,None
2200,107,64,0x0000,None
2201,107,64,0x0000,None
2202,107,64,0x0000,None
2203,107,64,0x0000,None
2204,107,64,0x0000,None
2205,107,64,0x0000,None
2206,107,64,0x0000,None
2207,107,64,0x0000,None
2208,107,64,0x0000,None
2209,107,64,0x0000,None
2210,107,64,0x0000,None
2211,107,64,0x0000,None
2212,107,64,0x0000,None
2213,107,64,0x0000,None
2214,107,64,0x0000,None
2215,107,64,0x0000,None
2216,107,64,0x0000,None
2217,107,64,0x0000,None
2218,107,64,0x0000,None
2219,107,64,0x0000,None
2220,107,64,0x0000,None
2221,107,64,0x0000,None
2222,107,64,0x0000,None
2223,107,65,0x0000,None
2224,107,65,0x0000,None
2225,107,65,0x0000,None
2226,107,65,0x0000,None
2227,107,65,0x0000,None
2228,107,65,0x0000,None
2229,107,65,0x0000,None
2230,107,65,0x0000,None
2231,106,66,0x0000,None
2232,106,66,0x0000,None
2233,106,66,0x0000,None
2234,106,66,0x0000,None
2235,106,66,0x0000,None
2236,106,66,0x0000,None
2237,106,66,0x0000,None
2238,106,66,0x0000,None
2239,106,66,0x0000,None
2240,106,66,0x0000,None
2241,106,66,0x0000,None
2242,106,66,0x0000,None
2243,106,66,0x0000,None
2244,106,66,0x0000,None
2245,106,66,0x0000,None
2246,106,66,0x0000,None
2247,104,68,0x0000,None
2248,104,68,0x0000,None
2249,106,66,0x0000,None
2250,110,58,0x0000,None
2251,0,0,0x0000,None
2252,0,0,0x0000,None
2253,0,0,0x0000,None
2254,0,0,0x0000,None
2255,0,0,0x0000,None
2256,0,0,0x0000,None
2257,0,0,0x0000,None
2258,0,0,0x0000,None
2259,0,0,0x0000,None
2260,0,0,0x0000,None
2261,0,0,0x0000,None
2262,0,0,0x0000,None
2263,0,0,0x0000,None
2264,0,0,0x0000,None
2265,0,0,0x0000,None
2266,0,0,0x0000,None
2267,0,0,0x0000,None
2268,0,0,0x0000,None
2269,0,0,0x0000,None
2270,0,0,0x0000,None
2271,0,0,0x0000,None
2272,0,0,0x0000,None
2273,0,0,0x0000,None
2274,0,0,0x0000,None
2275,0,0,0x0000,None
2276,0,0,0x0000,None
2277,0,0,0x0000,None
2278,0,0,0x0000,None
2279,0,0,0x0000,None
2280,0,0,0x0000,None
2281,0,0,0x0000,None
2282,0,0,0x0000,None
2283,0,0,0x0000,None
2284,0,0,0x0000,None
2285,0,0,0x0000,None
2286,0,0,0x0000,None
2287,0,0,0x0000,None
2288,0,0,0x0000,None
2289,0,0,0x0000,None
2290,0,0,0x0000,None
2291,0,0,0x0000,None
2292,0,0,0x0000,None
2293,0,0,0x0000,None
2294,0,0,0x0000,None
2295,0,0,0x0000,None
2296,0,0,0x0000,None
2297,0,0,0x0000,None
2298,0,0,0x0000,None
2299,0,0,0x0000,None
2300,0,0,0x0000,None
2301,0,0,0x0000,None
2302,0,0,0x0000,None
2303,0,0,0x0000,None
2304,0,0,0x0000,None
2305,0,0,0x0000,None
2306,0,0,0x0000,None
2307,0,0,0x0000,None
2308,0,0,0x0000,None
2309,0,0,0x0000,None
2310,0,0,0x0000,None
2311,0,0,0x0000,None
2312,0,0,0x0000,None
2313,0,0,0x0000,None
2314,0,0,0x0000,None
2315,0,0,0x0000,None
2316,0,0,0x0000,None
2317,0,0,0x0000,None
2318,0,0,0x0000,None
2319,0,0,0x0000,None
2320,0,0,0x0000,None
2321,0,0,0x0000,None
2322,0,0,0x0000,None
2323,0,0,0x0000,None
2324,0,0,0x0000,None
2325,0,0,0x0000,None
2326,0,0,0x0000,None
2327,0,0,0x0000,None
2328,0,0,0x0000,None
2329,0,0,0x0000,None
2330,0,0,0x0000,None
2331,0,0,0x0000,None
2332,0,0,0x0000,None
2333,0,0,0x0000,None
2334,0,0,0x0000,None
2335,0,0,0x0000,None
2336,0,0,0x0000,None
2337,0,0,0x0000,None
2338,0,0,0x0000,None
2339,0,0,0x0000,None
2340,0,0,0x0000,None
2341,0,0,0x0000,None
2342,0,0,0x0000,None
2343,0,0,0x0000,None
2344,0,0,0x0000,None
2345,0,0,0x0000,None
2346,0,0,0x0000,None
2347,0,0,0x0000,None
2348,0,0,0x0000,None
2349,0,0,0x0000,None
2350,0,0,0x0000,None
2351,0,0,0x0000,None
2352,0,0,0x0000,None
2353,0,0,0x0000,None
2354,0,0,0x0000,None
2355,0,0,0x0000,None
2356,0,0,0x0000,None
2357,0,0,0x0000,None
2358,0,0,0x0000,None
2359,0,0,0x0000,None
2360,0,0,0x0000,None
2361,0,0,0x0000,None
2362,0,0,0x0000,None
2363,0,0,0x0000,None
2364,0,0,0x0000,None
2365,0,0,0x0000,None
2366,0,0,0x0000,None
2367,0,0,0x0000,None
2368,0,0,0x0000,None
2369,0,0,0x0000,None
2370,0,0,0x0000,None
2371,0,0,0x0000,None
2372,0,0,0x0000,None
2373,0,0,0x0000,None
2374,0,0,0x0000,None
2375,0,0,0x0000,None
2376,0,0,0x0000,None
2377,0,0,0x0000,None
2378,0,0,0x0000,None
2379,0,0,0x0000,None
2380,0,0,0x0000,None
2381,0,0,0x0000,None
2382,0,0,0x0000,None
2383,0,0,0x0000,None
2384,0,0,0x0000,None
2385,0,0,0x0000,None
2386,0,0,0x0000,None
2387,0,0,0x0000,None
2388,0,0,0x0000,None
2389,0,0,0x0000,None
2390,0,0,0x0000,None
2391,0,0,0x0000,None
2392,0,0,0x0000,None
2393,0,0,0x0000,None
2394,0,0,0x0000,None
2395,0,0,0x0000,None
2396,0,0,0x0000,None
2397,0,0,0x0000,None
2398,0,0,0x0000,None
2399,0,0,0x0000,None
2400,0,0,0x0000,None
2401,0,0,0x0000,None
2402,0,0,0x0000,None
2403,0,0,0x0000,None
2404,0,0,0x0000,None
2405,0,0,0x0000,None
2406,0,0,0x0000,None
2407,0,0,0x0000,None
2408,0,0,0x0000,None
2409,0,0,0x0000,None
2410,0,0,0x0000,None
2411,0,0,0x0000,None
2412,0,0,0x0000,None
2413,0,0,0x0000,None
2414,0,0,0x0000,None
2415,0,0,0x0000,None
2416,0,0,0x0000,None
2417,0,0,0x0000,None
2418,0,0,0x0000,None
2419,0,0,0x0000,None
2420,0,0,0x0000,None
2421,0,0,0x0000,None
2422,0,0,0x0000,None
2423,0,0,0x0000,None
2424,0,0,0x0000,None
2425,0,0,0x0000,None
2426,0,0,0x0000,None
2427,0,0,0x0000,None
2428,0,0,0x0000,None
2429,0,0,0x0000,None
2430,0,0,0x0000,None
2431,0,0,0x0000,None
2432,0,0,0x0000,None
2433,0,0,0x0000,None
2434,0,0,0x0000,None
2435,0,0,0x0000,None
2436,0,0,0x0000,None
2437,0,0,0x0000,None
2438,0,0,0x0000,None
2439,0,0,0x0000,None
2440,0,0,0x0000,None
2441,0,0,0x0000,None
2442,0,0,0x0000,None
2443,0,0,0x0000,None
2444,0,0,0x0000,None
2445,0,0,0x0000,None
2446,0,0,0x0000,None
2447,0,0,0x0000,None
2448,0,0,0x0000,None
2449,0,0,0x0000,None
2450,0,0,0x0000,None
2451,0,0,0x0000,None
2452,0,0,0x0000,None
2453,0,0,0x0000,None
2454,0,0,0x0000,None
2455,0,0,0x0000,None
2456,0,0,0x0000,None
2457,0,0,0x0000,None
2458,0,0,0x0000,None
2459,0,0,0x0000,None
2460,0,0,0x0000,None
2461,0,0,0x0000,None
2462,0,0,0x0000,None
2463,0,0,0x0000,None
2464,0,0,0x0000,None
2465,0,0,0x0000,None
2466,0,0,0x0000,None
2467,0,0,0x0000,None
2468,0,0,0x0000,None
2469,0,0,0x0000,None
2470,0,0,0x0000,None
2471,0,0,0x0000,None
2472,0,0,0x0000,None
2473,0,0,0x0000,None
2474,0,0,0x0000,None
2475,0,0,0x0000,None
2476,0,0,0x0000,None
2477,0,0,0x0000,None
2478,0,0,0x0000,None
2479,0,0,0x0000,None
2480,0,0,0x0000,None
2481,0,0,0x0000,None
2482,0,0,0x0000,None
2483,0,0,0x0000,None
2484,0,0,0x0000,None
2485,0,0,0x0000,None
2486,0,0,0x0000,None
2487,0,0,0x0000,None
2488,0,0,0x0000,None
2489,0,0,0x0000,None
2490,0,0,0x0000,None
2491,0,0,0x0000,None
2492,0,0,0x0000,None
2493,0,0,0x0000,None
2494,0,0,0x0000,None
2495,0,0,0x0000,None
2496,0,0,0x0000,None
2497,0,0,0x0000,None
2498,0,0,0x0000,None
2499,0,0,0x0000,None
2500,0,0,0x0000,None
2501,0,0,0x0000,None
2502,0,0,0x0000,None
2503,0,0,0x0000,None
2504,0,0,0x0000,None
2505,0,0,0x0000,None
2506,0,0,0x0000,None
2507,0,0,0x0000,None
2508,0,0,0x0000,None
2509,0,0,0x0000,None
2510,0,0,0x0000,None
2511,0,0,0x0000,None
2512,0,0,0x0000,None
2513,0,0,0x0000,None
2514,0,0,0x0000,None
2515,0,0,0x0000,None
2516,0,0,0x0000,None
2517,0,0,0x0000,None
2518,0,0,0x0000,None
2519,0,0,0x0000,None
2520,0,0,0x0000,None
2521,0,0,0x0000,None
2522,0,0,0x0000,None
2523,0,0,0x0000,None
2524,0,0,0x0000,None
2525,0,0,0x0000,None
2526,0,0,0x0000,None
2527,0,0,0x0000,None
2528,0,0,0x0000,None
2529,0,0,0x0000,None
2530,0,0,0x0000,None
2531,0,0,0x0000,None
2532,0,0,0x0000,None
2533,0,0,0x0000,None
2534,0,0,0x0000,None
2535,0,0,0x0000,None
2536,0,0,0x0000,None
2537,0,0,0x0000,None
2538,0,0,0x0000,None
2539,0,0,0x0000,None
2540,0,0,0x0000,None
2541,0,0,0x0000,None
2542,0,0,0x0000,None
2543,0,0,0x0000,None
2544,0,0,0x0000,None
2545,0,0,0x0000,None
2546,0,0,0x0000,None
2547,0,0,0x0000,None
2548,0,0,0x0000,None
2549,0,0,0x0000,None
2550,0,0,0x0000,None
2551,0,0,0x0000,None
2552,0,0,0x0000,None
2553,0,0,0x0000,None
2554,0,0,0x0000,None
2555,0,0,0x0000,None
2556,0,0,0x0000,None
2557,0,0,0x0000,None
2558,0,0,0x0000,None
2559,0,0,0x0000,None
2560,0,0,0x0000,None
2561,0,0,0x0000,None
2562,0,0,0x0000,None
2563,0,0,0x0000,None
2564,0,0,0x0000,None
2565,0,0,0x0000,None
2566,0,0,0x0000,None
2567,0,0,0x0000,None
2568,0,0,0x0000,None
2569,0,0,0x0000,None
2570,0,0,0x0000,None
2571,0,0,0x0000,None
2572,0,0,0x0000,None
2573,0,0,0x0000,None
2574,0,0,0x0000,None
2575,0,0,0x0000,None
2576,0,0,0x0000,None
2577,0,0,0x0000,None
2578,0,0,0x0000,None
2579,0,0,0x0000,None
2580,0,0,0x0000,None
2581,0,0,0x0000,None
2582,0,0,0x0000,None
2583,0,0,0x0000,None
2584,0,0,0x0000,None
2585,0,0,0x0000,None
2586,0,0,0x0000,None
2587,0,0,0x0000,None
2588,0,0,0x0000,None
2589,0,0,0x0000,None
2590,0,0,0x0000,None
2591,0,0,0x0000,None
2592,0,0,0x0000,None
2593,0,0,0x0000,None
2594,0,0,0x0000,None
2595,0,0,0x0000,None
2596,0,0,0x0000,None
2597,0,0,0x0000,None
2598,0,0,0x0000,None
2599,0,0,0x0000,None
2600,0,0,0x0000,None
2601,0,0,0x0000,None
2602,0,0,0x0000,None
2603,0,0,0x0000,None
2604,0,0,0x0000,None
2605,0,0,0x0000,None
2606,0,0,0x0000,None
2607,0,0,0x0000,None
2608,0,0,0x0000,None
2609,0,0,0x0000,None
2610,0,0,0x0000,None
2611,0,0,0x0000,None
2612,0,0,0x0000,None
2613,0,0,0x0000,None
2614,0,0,0x0000,None
2615,0,0,0x0000,None
2616,0,0,0x0000,None
2617,0,0,0x0000,None
2618,0,0,0x0000,None
2619,0,0,0x0000,None
2620,0,0,0x0000,None
2621,0,0,0x0000,None
2622,0,0,0x0000,None
2623,0,0,0x0000,None
2624,0,0,0x0000,None
2625,0,0,0x0000,None
2626,0,0,0x0000,None
2627,0,0,0x0000,None
2628,0,0,0x0000,None
2629,0,0,0x0000,None
2630,0,0,0x0000,None
2631,0,0,0x0000,None
2632,0,0,0x0000,None
2633,0,0,0x0000,None
2634,0,0,0x0000,None
2635,0,0,0x0000,None
2636,0,0,0x0000,None
2637,0,0,0x0000,None
2638,0,0,0x0000,None
2639,0,0,0x0000,None
2640,0,0,0x0000,None
2641,0,0,0x0000,None
2642,0,0,0x0000,None
2643,0,0,0x0000,None
2644,0,0,0x0000,None
2645,0,0,0x0000,None
2646,0,0,0x0000,None
2647,0,0,0x0000,None
2648,0,0,0x0000,None
2649,0,0,0x0000,None
2650,0,0,0x0000,None
2651,0,0,0x0000,None
2652,0,0,0x0000,None
2653,0,0,0x0000,None
2654,0,0,0x0000,None
2655,0,0,0x0000,None
2656,0,0,0x0000,None
2657,0,0,0x0000,None
2658,0,0,0x0000,None
2659,0,0,0x0000,None
2660,0,0,0x0000,None
2661,0,0,0x0000,None
2662,0,0,0x0000,None
2663,0,0,0x0000,None
2664,0,0,0x0000,None
2665,0,0,0x0000,None
2666,0,0,0x0000,None
2667,0,0,0x0000,None
2668,0,0,0x0000,None
2669,0,0,0x0000,None
2670,0,0,0x0000,None
2671,0,0,0x0000,None
2672,0,0,0x0000,None
2673,0,0,0x0000,None
2674,0,0,0x0000,None
2675,0,0,0x0000,None
2676,0,0,0x0000,None
2677,0,0,0x0000,None
2678,0,0,0x0000,None
2679,0,0,0x0000,None
2680,0,0,0x0000,None
2681,0,0,0x0000,None
2682,0,0,0x0000,None
2683,0,0,0x0000,None
2684,0,0,0x0000,None
2685,0,0,0x0000,None
2686,0,0,0x0000,None
2687,0,0,0x0000,None
2688,0,0,0x0000,None
2689,0,0,0x0000,None
2690,0,0,0x0000,None
2691,0,0,0x0000,None
2692,0,0,0x0000,None
2693,0,0,0x0000,None
2694,0,0,0x0000,None
2695,0,0,0x0000,None
2696,0,0,0x0000,None
2697,0,0,0x0000,None
2698,0,0,0x0000,None
2699,0,0,0x0000,None
2700,0,0,0x0000,None
2701,0,0,0x0000,None
2702,0,0,0x0000,None
2703,0,0,0x0000,None
2704,0,0,0x0000,None
2705,0,0,0x0000,None
2706,0,0,0x0000,None
2707,0,0,0x0000,None
2708,0,0,0x0000,None
2709,0,0,0x0000,None
2710,0,0,0x0000,None
2711,0,0,0x0000,None
2712,0,0,0x0000,None
2713,0,0,0x0000,None
2714,0,0,0x0000,None
2715,0,0,0x0000,None
2716,0,0,0x0000,None
2717,0,0,0x0000,None
2718,0,0,0x0000,None
2719,0,0,0x0000,None
2720,0,0,0x0000,None
2721,0,0,0x0000,None
2722,0,0,0x0000,None
2723,0,0,0x0000,None
2724,0,0,0x0000,None
2725,0,0,0x0000,None
2726,0,0,0x0000,None
2727,0,0,0x0000,None
2728,0,0,0x0000,None
2729,0,0,0x0000,None
2730,0,0,0x0000,None
2731,0,0,0x0000,None
2732,0,0,0x0000,None
2733,0,0,0x0000,None
2734,0,0,0x0000,None
2735,0,0,0x0000,None
2736,0,0,0x0000,None
2737,0,0,0x0000,None
2738,0,0,0x0000,None
2739,0,0,0x0000,None
2740,0,0,0x0000,None
2741,0,0,0x0000,None
2742,0,0,0x0000,None
2743,0,0,0x0000,None
2744,0,0,0x0000,None
2745,0,0,0x0000,None
2746,0,0,0x0000,None
2747,0,0,0x0000,None
2748,0,0,0x0000,None
2749,0,0,0x0000,None
2750,0,0,0x0000,None
2751,0,0,0x0000,None
2752,0,0,0x0000,None
2753,0,0,0x0000,None
2754,0,0,0x0000,None
2755,0,0,0x0000,None
2756,0,0,0x0000,None
2757,0,0,0x0000,None
2758,0,0,0x0000,None
2759,0,0,0x0000,None
2760,0,0,0x0000,None
2761,0,0,0x0000,None
2762,0,0,0x0000,None
2763,0,0,0x0000,None
2764,0,0,0x0000,None
2765,0,0,0x0000,None
2766,0,0,0x0000,None
2767,0,0,0x0000,None
2768,0,0,0x0000,None
2769,0,0,0x0000,None
2770,0,0,0x0000,None
2771,0,0,0x0000,None
2772,0,0,0x0000,None
2773,0,0,0x0000,None
2774,0,0,0x0000,None
2775,0,0,0x0000,None
2776,0,0,0x0000,None
2777,0,0,0x0000,None
2778,0,0,0x0000,None
2779,0,0,0x0000,None
2780,0,0,0x0000,None
2781,0,0,0x0000,None
2782,0,0,0x0000,None
2783,0,0,0x0000,None
2784,0,0,0x0000,None
2785,0,0,0x0000,None
2786,0,0,0x0000,None
2787,0,0,0x0000,None
2788,0,0,0x0000,None
2789,0,0,0x0000,None
2790,0,0,0x0000,None
2791,0,0,0x0000,None
2792,0,0,0x0000,None
2793,0,0,0x0000,None
2794,0,0,0x0000,None
2795,0,0,0x0000,None
2796,0,0,0x0000,None
2797,0,0,0x0000,None
2798,0,0,0x0000,None
2799,0,0,0x0000,None
2800,0,0,0x0000,None
2801,0,0,0x0000,None
2802,0,0,0x0000,None
2803,0,0,0x0000,None
2804,0,0,0x0000,None
2805,0,0,0x0000,None
2806,0,0,0x0000,None
2807,0,0,0x0000,None
2808,0,0,0x0000,None
2809,0,0,0x0000,None
2810,0,0,0x0000,None
2811,0,0,0x0000,None
2812,0,0,0x0000,None
